time,lot_id,price
2016-10-04 11:59:00,Others-CCCPS119a,10.107920085622547
2016-10-04 11:59:00,BHMBCCTHL01,10.428940568475452
2016-10-04 11:59:00,Others-CCCPS105a,10.365853658536585
2016-10-04 11:59:00,Others-CCCPS8,10.316187594553707
2016-10-04 11:59:00,Broad Street,10.490579710144928
2016-10-04 11:59:00,Shopping,10.376822916666667
2016-10-04 11:59:00,BHMNCPNST01,10.39278350515464
2016-10-04 11:59:00,BHMNCPHST01,10.32125
2016-10-04 11:59:00,BHMMBMMBX01,10.461426491994178
2016-10-04 11:59:00,BHMEURBRD01,10.48936170212766
2016-10-04 12:29:00,Shopping,10.380208333333334
2016-10-04 12:29:00,Others-CCCPS135a,10.41861962400206
2016-10-04 12:29:00,BHMBCCMKT01,10.230502599653379
2016-10-04 12:29:00,Others-CCCPS202,10.237827715355806
2016-10-04 12:29:00,BHMNCPHST01,10.324583333333333
2016-10-04 12:29:00,Others-CCCPS105a,10.369337979094077
2016-10-04 12:29:00,BHMEURBRD01,10.493617021276595
2016-10-04 12:29:00,Others-CCCPS119a,10.107741705315734
2016-10-04 12:29:00,Broad Street,10.494927536231884
2016-10-04 12:29:00,BHMBCCTHL01,10.431524547803617
2016-10-04 12:29:00,BHMMBMMBX01,10.471615720524017
2016-10-04 12:29:00,Others-CCCPS98,10.208991298743152
2016-10-04 12:29:00,Others-CCCPS8,10.316187594553707
2016-10-04 12:29:00,BHMNCPNST01,10.390721649484536
2016-10-04 12:56:00,BHMNCPNST01,10.385567010309279
2016-10-04 13:02:00,Shopping,10.377083333333333
2016-10-04 13:02:00,Others-CCCPS8,10.306354009077156
2016-10-04 13:02:00,Others-CCCPS135a,10.416173062065413
2016-10-04 13:02:00,BHMBCCMKT01,10.233102253032929
2016-10-04 13:02:00,Others-CCCPS98,10.20754108926845
2016-10-04 13:02:00,Broad Street,10.478260869565217
2016-10-04 13:02:00,BHMBCCTHL01,10.430232558139535
2016-10-04 13:02:00,Others-CCCPS105a,10.363613738178199
2016-10-04 13:02:00,BHMEURBRD01,10.487234042553192
2016-10-04 13:02:00,BHMMBMMBX01,10.473799126637555
2016-10-04 13:02:00,Others-CCCPS202,10.232720463057541
2016-10-04 13:02:00,BHMNCPHST01,10.322083333333333
2016-10-04 13:02:00,Others-CCCPS119a,10.10631466286122
2016-10-04 13:29:00,BHMMBMMBX01,10.471615720524017
2016-10-04 13:29:00,BHMNCPNST01,10.38659793814433
2016-10-04 13:29:00,BHMBCCMKT01,10.22790294627383
2016-10-04 13:29:00,BHMNCPHST01,10.315833333333334
2016-10-04 13:29:00,Others-CCCPS119a,10.103638958259008
2016-10-04 13:29:00,BHMBCCTHL01,10.42764857881137
2016-10-04 13:29:00,Shopping,10.372916666666667
2016-10-04 13:29:00,BHMEURBRD01,10.47872340425532
2016-10-04 13:29:00,Others-CCCPS135a,10.409992274014938
2016-10-04 13:29:00,Others-CCCPS8,10.306732223903177
2016-10-04 13:29:00,Others-CCCPS105a,10.363115978098557
2016-10-04 13:29:00,Broad Street,10.469565217391304
2016-10-04 13:29:00,Others-CCCPS202,10.231528770854613
2016-10-04 13:29:00,Others-CCCPS98,10.20512407347728
2016-10-04 14:02:00,Others-CCCPS119a,10.102747056724938
2016-10-04 14:02:00,Others-CCCPS8,10.308245083207261
2016-10-04 14:02:00,BHMNCPHST01,10.315416666666668
2016-10-04 14:02:00,Others-CCCPS202,10.23016683690841
2016-10-04 14:02:00,BHMNCPNST01,10.39278350515464
2016-10-04 14:02:00,Others-CCCPS98,10.203351595230423
2016-10-04 14:02:00,Others-CCCPS135a,10.404970383723924
2016-10-04 14:02:00,BHMBCCMKT01,10.206239168110919
2016-10-04 14:02:00,Broad Street,10.46304347826087
2016-10-04 14:02:00,Shopping,10.372395833333334
2016-10-04 14:02:00,Others-CCCPS105a,10.36137381781981
2016-10-04 14:02:00,BHMBCCTHL01,10.428940568475452
2016-10-04 14:02:00,BHMMBMMBX01,10.463609898107714
2016-10-04 14:02:00,BHMEURBRD01,10.474468085106382
2016-10-04 14:29:00,BHMMBMMBX01,10.456331877729257
2016-10-04 14:29:00,Others-CCCPS135a,10.40084985835694
2016-10-04 14:29:00,Others-CCCPS202,10.224378617637045
2016-10-04 14:29:00,Shopping,10.372135416666667
2016-10-04 14:29:00,BHMBCCTHL01,10.416020671834625
2016-10-04 14:29:00,BHMBCCMKT01,10.18630849220104
2016-10-04 14:29:00,Others-CCCPS119a,10.099892971815912
2016-10-04 14:29:00,BHMEURBRD01,10.46063829787234
2016-10-04 14:29:00,Others-CCCPS105a,10.353409656545544
2016-10-04 14:29:00,Broad Street,10.45
2016-10-04 14:29:00,Others-CCCPS98,10.19948436996455
2016-10-04 14:29:00,Others-CCCPS8,10.299924357034795
2016-10-04 14:29:00,BHMNCPNST01,10.384536082474227
2016-10-04 14:29:00,BHMNCPHST01,10.316666666666666
2016-10-04 14:57:00,BHMBCCTHL01,10.396640826873385
2016-10-04 14:57:00,BHMMBMMBX01,10.431586608442503
2016-10-04 14:57:00,Others-CCCPS135a,10.387715683749677
2016-10-04 14:57:00,BHMNCPNST01,10.364948453608248
2016-10-04 14:57:00,Shopping,10.359635416666666
2016-10-04 14:57:00,Others-CCCPS119a,10.094363182304674
2016-10-04 14:57:00,BHMEURBRD01,10.453191489361702
2016-10-04 14:57:00,Others-CCCPS105a,10.334992533598806
2016-10-04 14:57:00,Others-CCCPS98,10.188366097325169
2016-10-04 14:57:00,Broad Street,10.439130434782609
2016-10-04 14:57:00,Others-CCCPS8,10.284795763993948
2016-10-04 14:57:00,BHMNCPHST01,10.302916666666667
2016-10-04 14:57:00,Others-CCCPS202,10.215696288729996
2016-10-04 14:57:00,BHMBCCMKT01,10.166377816291162
2016-10-04 15:30:00,Broad Street,10.421014492753622
2016-10-04 15:30:00,BHMBCCTHL01,10.37984496124031
2016-10-04 15:30:00,Shopping,10.338541666666666
2016-10-04 15:30:00,Others-CCCPS105a,10.320557491289199
2016-10-04 15:30:00,Others-CCCPS98,10.181598453109894
2016-10-04 15:30:00,Others-CCCPS8,10.270801815431165
2016-10-04 15:30:00,BHMEURBRD01,10.437234042553191
2016-10-04 15:30:00,BHMNCPNST01,10.348453608247423
2016-10-04 15:30:00,BHMMBMMBX01,10.416302765647744
2016-10-04 15:30:00,BHMBCCMKT01,10.142980935875217
2016-10-04 15:30:00,Others-CCCPS202,10.206503234593121
2016-10-04 15:30:00,BHMNCPHST01,10.2825
2016-10-04 15:30:00,Others-CCCPS119a,10.091152336782018
2016-10-04 15:30:00,Others-CCCPS135a,10.365567859902137
2016-10-04 16:04:00,Broad Street,10.38695652173913
2016-10-04 16:04:00,BHMNCPNST01,10.32680412371134
2016-10-04 16:04:00,BHMBCCTHL01,10.348837209302326
2016-10-04 16:04:00,Others-CCCPS202,10.190840994211781
2016-10-04 16:04:00,Others-CCCPS8,10.251134644478064
2016-10-04 16:04:00,BHMNCPHST01,10.27
2016-10-04 16:04:00,BHMMBMMBX01,10.371906841339156
2016-10-04 16:04:00,Others-CCCPS119a,10.082233321441313
2016-10-04 16:04:00,BHMBCCMKT01,10.140381282495667
2016-10-04 16:04:00,BHMEURBRD01,10.4
2016-10-04 16:04:00,Others-CCCPS98,10.16419593941347
2016-10-04 16:04:00,Shopping,10.3171875
2016-10-04 16:04:00,Others-CCCPS105a,10.292434046789447
2016-10-04 16:04:00,Others-CCCPS135a,10.342003605459697
2016-10-04 16:31:00,BHMBCCMKT01,10.123916811091854
2016-10-04 16:31:00,Others-CCCPS8,10.233736762481088
2016-10-04 16:31:00,Others-CCCPS202,10.172795369424582
2016-10-04 16:31:00,Others-CCCPS98,10.150821785368997
2016-10-04 16:31:00,Others-CCCPS105a,10.271030363364858
2016-10-04 16:31:00,Others-CCCPS135a,10.303759979397373
2016-10-04 16:31:00,Shopping,10.279947916666666
2016-10-04 16:31:00,BHMBCCTHL01,10.31653746770026
2016-10-04 16:31:00,Others-CCCPS119a,10.072422404566536
2016-10-04 16:31:00,Broad Street,10.33768115942029
2016-10-04 16:31:00,BHMMBMMBX01,10.342794759825328
2016-10-04 16:31:00,BHMEURBRD01,10.345744680851064
2016-10-04 16:31:00,BHMNCPNST01,10.31340206185567
2016-10-04 16:31:00,BHMNCPHST01,10.235416666666667
2016-10-05 07:57:00,BHMMBMMBX01,10.20524017467249
2016-10-05 07:57:00,Others-CCCPS8,10.171331316187594
2016-10-05 07:57:00,Others-CCCPS119a,10.043881555476275
2016-10-05 07:57:00,Others-CCCPS105a,10.182926829268293
2016-10-05 07:57:00,Shopping,10.156770833333333
2016-10-05 07:57:00,BHMBCCMKT01,10.04679376083189
2016-10-05 07:57:00,Others-CCCPS135a,10.142158125160957
2016-10-05 07:57:00,Others-CCCPS98,10.104737350950693
2016-10-05 07:57:00,BHMBCCTHL01,10.188630490956072
2016-10-05 07:57:00,BHMNCPNST01,10.276288659793815
2016-10-05 07:57:00,BHMEURBRD01,10.135106382978723
2016-10-05 07:57:00,Others-CCCPS202,10.101123595505618
2016-10-05 07:57:00,BHMNCPHST01,10.095416666666667
2016-10-05 07:57:00,Broad Street,10.130434782608695
2016-10-05 08:30:00,Others-CCCPS8,10.184190620272314
2016-10-05 08:30:00,BHMNCPHST01,10.13875
2016-10-05 08:30:00,Broad Street,10.21304347826087
2016-10-05 08:30:00,BHMBCCMKT01,10.051126516464471
2016-10-05 08:30:00,Others-CCCPS135a,10.205897501931496
2016-10-05 08:30:00,BHMBCCTHL01,10.218346253229974
2016-10-05 08:30:00,Shopping,10.202864583333334
2016-10-05 08:30:00,Others-CCCPS105a,10.203334992533598
2016-10-05 08:30:00,Others-CCCPS119a,10.058151980021405
2016-10-05 08:30:00,Others-CCCPS98,10.12246213341927
2016-10-05 08:30:00,BHMNCPNST01,10.281443298969073
2016-10-05 08:30:00,BHMEURBRD01,10.213829787234042
2016-10-05 08:30:00,Others-CCCPS202,10.125297923050733
2016-10-05 08:30:00,BHMMBMMBX01,10.240174672489083
2016-10-05 09:04:00,Others-CCCPS98,10.144376409925878
2016-10-05 09:04:00,Others-CCCPS119a,10.07474134855512
2016-10-05 09:04:00,Broad Street,10.307246376811595
2016-10-05 09:04:00,BHMNCPNST01,10.302061855670104
2016-10-05 09:04:00,Others-CCCPS105a,10.236187157789946
2016-10-05 09:04:00,BHMMBMMBX01,10.287481804949055
2016-10-05 09:04:00,Others-CCCPS135a,10.275817666752511
2016-10-05 09:04:00,Others-CCCPS8,10.209531013615734
2016-10-05 09:04:00,Others-CCCPS202,10.157984337759618
2016-10-05 09:04:00,BHMNCPHST01,10.195833333333333
2016-10-05 09:04:00,Shopping,10.25390625
2016-10-05 09:04:00,BHMBCCTHL01,10.272609819121447
2016-10-05 09:04:00,BHMBCCMKT01,10.06152512998267
2016-10-05 09:04:00,BHMEURBRD01,10.301063829787234
2016-10-05 09:30:00,BHMNCPNST01,10.32680412371134
2016-10-05 09:30:00,Others-CCCPS105a,10.27127924340468
2016-10-05 09:30:00,Shopping,10.296354166666667
2016-10-05 09:30:00,BHMBCCTHL01,10.330749354005167
2016-10-05 09:30:00,Others-CCCPS202,10.184371807967313
2016-10-05 09:30:00,Others-CCCPS135a,10.328611898016998
2016-10-05 09:30:00,BHMEURBRD01,10.369148936170212
2016-10-05 09:30:00,BHMBCCMKT01,10.071923743500866
2016-10-05 09:30:00,BHMMBMMBX01,10.337700145560408
2016-10-05 09:30:00,Others-CCCPS98,10.161617789236223
2016-10-05 09:30:00,BHMNCPHST01,10.243333333333334
2016-10-05 09:30:00,Others-CCCPS8,10.236762481089258
2016-10-05 09:30:00,Others-CCCPS119a,10.085265786657153
2016-10-05 09:30:00,Broad Street,10.369565217391305
2016-10-05 10:04:00,BHMNCPNST01,10.349484536082475
2016-10-05 10:04:00,Others-CCCPS202,10.207865168539326
2016-10-05 10:04:00,Others-CCCPS105a,10.310104529616725
2016-10-05 10:04:00,BHMNCPHST01,10.29125
2016-10-05 10:04:00,Others-CCCPS8,10.268532526475038
2016-10-05 10:04:00,Shopping,10.340104166666666
2016-10-05 10:04:00,Broad Street,10.414492753623188
2016-10-05 10:04:00,BHMBCCTHL01,10.400516795865633
2016-10-05 10:04:00,BHMMBMMBX01,10.390101892285298
2016-10-05 10:04:00,BHMBCCMKT01,10.098786828422877
2016-10-05 10:04:00,Others-CCCPS98,10.179181437318723
2016-10-05 10:04:00,BHMEURBRD01,10.407446808510638
2016-10-05 10:04:00,Others-CCCPS135a,10.380762297192891
2016-10-05 10:04:00,Others-CCCPS119a,10.097574027827328
2016-10-05 10:30:00,BHMEURBRD01,10.429787234042553
2016-10-05 10:30:00,Shopping,10.359114583333334
2016-10-05 10:30:00,Others-CCCPS202,10.21927136533878
2016-10-05 10:30:00,BHMNCPNST01,10.3659793814433
2016-10-05 10:30:00,Others-CCCPS105a,10.333250373320059
2016-10-05 10:30:00,Others-CCCPS119a,10.104530859793078
2016-10-05 10:30:00,BHMBCCTHL01,10.435400516795866
2016-10-05 10:30:00,BHMBCCMKT01,10.110918544194108
2016-10-05 10:30:00,Broad Street,10.433333333333334
2016-10-05 10:30:00,Others-CCCPS98,10.190460844344184
2016-10-05 10:30:00,Others-CCCPS8,10.287821482602117
2016-10-05 10:30:00,BHMNCPHST01,10.306666666666667
2016-10-05 10:30:00,BHMMBMMBX01,10.420669577874818
2016-10-05 10:30:00,Others-CCCPS135a,10.401364924027813
2016-10-05 11:04:00,BHMMBMMBX01,10.450509461426492
2016-10-05 11:04:00,Others-CCCPS202,10.22642151855635
2016-10-05 11:04:00,Broad Street,10.452173913043477
2016-10-05 11:04:00,BHMNCPHST01,10.315416666666668
2016-10-05 11:04:00,BHMEURBRD01,10.446808510638299
2016-10-05 11:04:00,Shopping,10.3671875
2016-10-05 11:04:00,BHMNCPNST01,10.378350515463918
2016-10-05 11:04:00,Others-CCCPS105a,10.351169736187158
2016-10-05 11:04:00,Others-CCCPS135a,10.409090909090908
2016-10-05 11:04:00,BHMBCCTHL01,10.437984496124031
2016-10-05 11:04:00,BHMBCCMKT01,10.128249566724437
2016-10-05 11:04:00,Others-CCCPS98,10.201417982597487
2016-10-05 11:04:00,Others-CCCPS8,10.299546142208774
2016-10-05 11:04:00,Others-CCCPS119a,10.107563325008918
2016-10-05 11:30:00,BHMNCPNST01,10.377319587628866
2016-10-05 11:30:00,Others-CCCPS105a,10.357391737182677
2016-10-05 11:30:00,Others-CCCPS202,10.228123935989105
2016-10-05 11:30:00,Others-CCCPS98,10.202868192072188
2016-10-05 11:30:00,Others-CCCPS8,10.30105900151286
2016-10-05 11:30:00,BHMEURBRD01,10.456382978723404
2016-10-05 11:30:00,BHMMBMMBX01,10.465793304221252
2016-10-05 11:30:00,Broad Street,10.459420289855073
2016-10-05 11:30:00,Shopping,10.372395833333334
2016-10-05 11:30:00,BHMBCCTHL01,10.439276485788113
2016-10-05 11:30:00,Others-CCCPS135a,10.41127993819212
2016-10-05 11:30:00,BHMBCCMKT01,10.140381282495667
2016-10-05 11:30:00,Others-CCCPS119a,10.105779521940777
2016-10-05 11:30:00,BHMNCPHST01,10.3225
2016-10-05 12:04:00,BHMEURBRD01,10.475531914893617
2016-10-05 12:04:00,BHMMBMMBX01,10.473071324599708
2016-10-05 12:04:00,Others-CCCPS135a,10.413726500128767
2016-10-05 12:04:00,BHMNCPNST01,10.380412371134021
2016-10-05 12:04:00,Others-CCCPS98,10.203673864002578
2016-10-05 12:04:00,Others-CCCPS202,10.231358529111338
2016-10-05 12:04:00,BHMNCPHST01,10.324583333333333
2016-10-05 12:04:00,BHMBCCMKT01,10.15424610051993
2016-10-05 12:04:00,Others-CCCPS8,10.305975794251134
2016-10-05 12:04:00,Others-CCCPS119a,10.103817338565822
2016-10-05 12:04:00,Broad Street,10.473188405797101
2016-10-05 12:04:00,BHMBCCTHL01,10.435400516795866
2016-10-05 12:04:00,Shopping,10.3765625
2016-10-05 12:04:00,Others-CCCPS105a,10.363115978098557
2016-10-05 12:17:00,BHMNCPNST01,10.387628865979382
2016-10-05 12:30:00,Broad Street,10.479710144927536
2016-10-05 12:30:00,BHMNCPHST01,10.320833333333333
2016-10-05 12:30:00,Others-CCCPS98,10.20592974540767
2016-10-05 12:30:00,BHMBCCMKT01,10.158578856152513
2016-10-05 12:30:00,Others-CCCPS8,10.306732223903177
2016-10-05 12:30:00,BHMEURBRD01,10.47872340425532
2016-10-05 12:30:00,BHMBCCTHL01,10.434108527131784
2016-10-05 12:30:00,Shopping,10.37421875
2016-10-05 12:30:00,Others-CCCPS135a,10.410764872521247
2016-10-05 12:30:00,Others-CCCPS202,10.233401430030643
2016-10-05 12:30:00,Others-CCCPS105a,10.366351418616228
2016-10-05 12:30:00,BHMMBMMBX01,10.481077147016011
2016-10-05 12:30:00,Others-CCCPS119a,10.103460577952195
2016-10-05 12:57:00,BHMNCPHST01,10.315
2016-10-05 12:57:00,Others-CCCPS105a,10.370831259333002
2016-10-05 12:57:00,BHMEURBRD01,10.479787234042552
2016-10-05 12:57:00,BHMBCCTHL01,10.443152454780362
2016-10-05 12:57:00,BHMNCPNST01,10.384536082474227
2016-10-05 12:57:00,Others-CCCPS202,10.235103847463398
2016-10-05 12:57:00,Others-CCCPS135a,10.404970383723924
2016-10-05 12:57:00,Others-CCCPS8,10.312783661119516
2016-10-05 12:57:00,Others-CCCPS119a,10.104530859793078
2016-10-05 12:57:00,Shopping,10.369270833333333
2016-10-05 12:57:00,Broad Street,10.481884057971014
2016-10-05 12:57:00,BHMBCCMKT01,10.151646447140381
2016-10-05 12:57:00,BHMMBMMBX01,10.482532751091703
2016-10-05 12:57:00,Others-CCCPS98,10.206090879793749
2016-10-05 13:30:00,BHMNCPNST01,10.383505154639176
2016-10-05 13:30:00,BHMBCCMKT01,10.155112651646448
2016-10-05 13:30:00,BHMNCPHST01,10.317083333333333
2016-10-05 13:30:00,BHMMBMMBX01,10.46433770014556
2016-10-05 13:30:00,Others-CCCPS105a,10.363862618218018
2016-10-05 13:30:00,Broad Street,10.484782608695653
2016-10-05 13:30:00,Others-CCCPS135a,10.405099150141643
2016-10-05 13:30:00,Others-CCCPS8,10.311649016641452
2016-10-05 13:30:00,Others-CCCPS98,10.20109571382533
2016-10-05 13:30:00,BHMBCCTHL01,10.445736434108527
2016-10-05 13:30:00,Others-CCCPS202,10.235955056179776
2016-10-05 13:30:00,Shopping,10.371614583333333
2016-10-05 13:30:00,BHMEURBRD01,10.482978723404255
2016-10-05 13:30:00,Others-CCCPS119a,10.103995718872637
2016-10-05 13:57:00,Others-CCCPS119a,10.10328219764538
2016-10-05 13:57:00,BHMBCCMKT01,10.150779896013864
2016-10-05 13:57:00,Others-CCCPS105a,10.361622697859632
2016-10-05 13:57:00,Others-CCCPS98,10.199323235578472
2016-10-05 13:57:00,Shopping,10.3703125
2016-10-05 13:57:00,BHMEURBRD01,10.48404255319149
2016-10-05 13:57:00,Others-CCCPS8,10.309379727685325
2016-10-05 13:57:00,Others-CCCPS202,10.234082397003744
2016-10-05 13:57:00,BHMNCPNST01,10.37938144329897
2016-10-05 13:57:00,BHMNCPHST01,10.318333333333333
2016-10-05 13:57:00,BHMMBMMBX01,10.462154294032024
2016-10-05 13:57:00,Broad Street,10.479710144927536
2016-10-05 13:57:00,Others-CCCPS135a,10.404326551635334
2016-10-05 13:57:00,BHMBCCTHL01,10.445736434108527
2016-10-05 14:30:00,Others-CCCPS135a,10.395570435230493
2016-10-05 14:30:00,BHMBCCTHL01,10.434108527131784
2016-10-05 14:30:00,BHMNCPHST01,10.319583333333334
2016-10-05 14:30:00,Others-CCCPS98,10.192072188204962
2016-10-05 14:30:00,BHMMBMMBX01,10.451237263464337
2016-10-05 14:30:00,BHMEURBRD01,10.475531914893617
2016-10-05 14:30:00,BHMBCCMKT01,10.1369150779896
2016-10-05 14:30:00,Others-CCCPS8,10.300302571860817
2016-10-05 14:30:00,BHMNCPNST01,10.372164948453609
2016-10-05 14:30:00,Shopping,10.366927083333334
2016-10-05 14:30:00,Others-CCCPS119a,10.097574027827328
2016-10-05 14:30:00,Broad Street,10.473188405797101
2016-10-05 14:30:00,Others-CCCPS105a,10.35191637630662
2016-10-05 14:30:00,Others-CCCPS202,10.22982635342186
2016-10-05 14:57:00,Others-CCCPS105a,10.337232453957192
2016-10-05 14:57:00,Shopping,10.358854166666667
2016-10-05 14:57:00,BHMBCCMKT01,10.125649913344887
2016-10-05 14:57:00,Others-CCCPS98,10.182887528198517
2016-10-05 14:57:00,BHMBCCTHL01,10.421188630490956
2016-10-05 14:57:00,Others-CCCPS119a,10.09293613985016
2016-10-05 14:57:00,BHMEURBRD01,10.462765957446809
2016-10-05 14:57:00,BHMNCPHST01,10.31125
